timestamp,rr,sr,cnt,mrt,tc,cmdb_id,kpi_name,value
1614834480,,,,,,Tomcat01,OSLinux-OSLinux_FILESYSTEM_-cmbc_admin_FSCapacity,0.4268
1614834480,,,,,,Tomcat01,OSLinux-OSLinux_FILESYSTEM_-cmbc_admin_FSInodeUsedPercent,0.0042
1614834480,,,,,,Tomcat01,OSLinux-CPU_CPU-3_SingleCpuidle,97.438
1614834480,,,,,,Tomcat01,OSLinux-OSLinux_FILESYSTEM_-home_FSCapacity,2.8326
1614834480,,,,,,Tomcat01,OSLinux-OSLinux_FILESYSTEM_-tmp_FSCapacity,1.003
1614834480,,,,,,Tomcat01,OSLinux-OSLinux_FILESYSTEM_-tmp_FSInodeUsedPercent,0.0153
1614834480,,,,,,Tomcat01,OSLinux-OSLinux_FILESYSTEM_-tomcat_FSCapacity,27.7007
1614834480,,,,,,Tomcat01,OSLinux-OSLinux_FILESYSTEM_-tomcat_FSInodeUsedPercent,0.0439
1614834480,,,,,,Tomcat01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKBps,0.0
1614834480,,,,,,IG01,OSLinux-OSLinux_ZABBIX_Host_Uptime,6033182.0
1614834480,,,,,,IG01,OSLinux-OSLinux_SYSTEM_SYSTEM_Check-Hostname,1.0
1614834480,,,,,,Tomcat01,OSLinux-OSLinux_FILESYSTEM_-home_FSInodeUsedPercent,0.2065
1614834480,,,,,,Tomcat01,OSLinux-CPU_CPU-3_SingleCpuUtil,2.562
1614834480,,,,,,Tomcat01,OSLinux-CPU_CPU-2_SingleCpuidle,24.0485
1614834480,,,,,,Tomcat01,OSLinux-CPU_CPU-1_SingleCpuidle,75.7233
1614834480,,,,,,Mysql01,OSLinux-CPU_CPU-0_SingleCpuUtil,0.9313
1614834480,,,,,,Mysql01,OSLinux-CPU_CPU_CPUidleutil,99.131374
1614834480,,,,,,Mysql01,OSLinux-CPU_CPU_CPUWio,0.336644
1614834480,,,,,,Mysql01,OSLinux-CPU_CPU_CPUUserTime,0.241054
1614834480,,,,,,Mysql01,OSLinux-CPU_CPU_CPUSysTime,0.286771
1614834480,,,,,,Mysql01,OSLinux-CPU_CPU_CPULoad,0.0
1614834480,,,,,,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,0.8686
1614834480,,,,,,Mysql01,Mysql-MySQL_3306_GetResponseTimeOfMysqld,0.0
1614834480,,,,,,Mysql01,Mysql-MySQL_3306_GetConnectedStateOfMysqld,1.0
1614834480,,,,,,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,26.2265
1614834480,,,,,,Tomcat01,OSLinux-CPU_CPU_CPULoad,1.01
1614834480,,,,,,Tomcat01,OSLinux-CPU_CPU_CPUSysTime,0.4906
1614834480,,,,,,Tomcat01,OSLinux-CPU_CPU_CPUUserTime,25.474
1614834480,,,,,,Tomcat01,OSLinux-CPU_CPU_CPUWio,0.0125
1614834480,,,,,,Tomcat01,OSLinux-CPU_CPU_CPUidleutil,73.7735
1614834480,,,,,,Tomcat01,OSLinux-CPU_CPU-0_SingleCpuidle,97.9368
1614834480,,,,,,Tomcat01,OSLinux-CPU_CPU-1_SingleCpuUtil,24.2767
1614834480,,,,,,IG01,OSLinux-OSLinux_SYSTEM_SYSTEM_Check-DefaultRoute,1.0
1614834480,,,,,,IG01,OSLinux-OSLinux_FILE_-tmp-zabbix_agentd.log_FileSizeMB,0.9866
1614834480,,,,,,IG01,OSLinux-OSLinux_PROCESS_zabbix-zabbix_agentd_PROCPPCPUPerc,0.3
1614834480,,,,,,IG01,OSLinux-OSLinux_PROCESS_PROCESS_PROCNoZombies,1.0
1614834480,,,,,,IG01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKRead,0.0
1614834480,,,,,,IG01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKRTps,0.0
1614834480,,,,,,IG01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKPercentBusy,0.0
1614834480,,,,,,IG01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKBps,0.0
1614834480,,,,,,IG01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKAvgServ,0.86
1614834480,,,,,,IG01,OSLinux-OSLinux_FILESYSTEM_-tomcat_FSInodeUsedPercent,0.048
1614834480,,,,,,IG01,OSLinux-OSLinux_FILESYSTEM_-tomcat_FSCapacity,11.7782
1614834480,,,,,,IG01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKReadWrite,11.0
1614834480,,,,,,IG01,OSLinux-OSLinux_FILESYSTEM_-tmp_FSInodeUsedPercent,0.0235
1614834480,,,,,,IG01,OSLinux-OSLinux_FILESYSTEM_-home_FSInodeUsedPercent,0.2057
1614834480,,,,,,IG01,OSLinux-OSLinux_FILESYSTEM_-home_FSCapacity,2.843
1614834480,,,,,,IG01,OSLinux-OSLinux_FILESYSTEM_-cmbc_admin_FSInodeUsedPercent,0.0042
1614834480,,,,,,IG01,OSLinux-OSLinux_FILESYSTEM_-cmbc_admin_FSCapacity,0.4268
1614834480,,,,,,IG01,OSLinux-OSLinux_FILESYSTEM_-boot_FSInodeUsedPercent,0.4715
1614834480,,,,,,IG01,OSLinux-OSLinux_FILESYSTEM_-boot_FSCapacity,15.417
1614834480,,,,,,IG01,OSLinux-OSLinux_FILESYSTEM_-_FSInodeUsedPercent,16.3663
1614834480,,,,,,IG01,OSLinux-OSLinux_FILESYSTEM_-tmp_FSCapacity,1.5585
1614834480,,,,,,IG01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKTps,0.0
1614834480,,,,,,IG01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKWTps,0.55
1614834480,,,,,,IG01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKWrite,6.9333
1614834480,,,,,,IG01,OSLinux-OSLinux_NETWORK_ens160_NETPacketsOut,335217902.0
1614834480,,,,,,IG01,OSLinux-OSLinux_NETWORK_ens160_NETPacketsIn,360573749.0
1614834480,,,,,,IG01,OSLinux-OSLinux_NETWORK_ens160_NETKBTotalPerSec,29568.0
1614834480,,,,,,IG01,OSLinux-OSLinux_NETWORK_ens160_NETBandwidthUtil,0.0001
1614834480,,,,,,IG01,OSLinux-OSLinux_NETWORK_NETWORK_TotalTcpConnNum,492.0
1614834480,,,,,,IG01,OSLinux-OSLinux_NETWORK_NETWORK_TCP-FIN-WAIT,0.0
1614834480,,,,,,IG01,OSLinux-OSLinux_NETWORK_NETWORK_TCP-CLOSE-WAIT,0.0
1614834480,,,,,,IG01,OSLinux-OSLinux_MEMORY_MEMORY_NoCacheMemPerc,52.2275
1614834480,,,,,,IG01,OSLinux-OSLinux_MEMORY_MEMORY_MEMUsedMemPerc,77.0
1614834480,,,,,,IG01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKWrite,69.7333
1614834480,,,,,,IG01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKWTps,0.6667
1614834480,,,,,,IG01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKTps,0.0
1614834480,,,,,,IG01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKReadWrite,65.0
1614834480,,,,,,IG01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKRead,0.0
1614834480,,,,,,IG01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKRTps,0.0
1614834480,,,,,,IG01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKPercentBusy,0.2
1614834480,,,,,,IG01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKAvgServ,1.08
1614834480,,,,,,IG01,OSLinux-OSLinux_PROCESS_zabbix_PROCPPCount,3.0
1614834480,,,,,,Tomcat04,OSLinux-CPU_CPU_CPUCpuUtil,26.5162
1614834480,,,,,,Tomcat04,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKWrite,92.9333
1614834480,,,,,,Tomcat03,Tomcat-Sessions_7441--UOCP_SESSIONActiveCounter,0.0
1614834480,,,,,,apache01,OSLinux-CPU_CPU_CPUidleutil,99.3812
1614834480,,,,,,apache01,OSLinux-CPU_CPU_CPUWio,0.1495
1614834480,,,,,,apache01,OSLinux-CPU_CPU_CPUUserTime,0.1329
1614834480,,,,,,apache01,OSLinux-CPU_CPU_CPUSysTime,0.3239
1614834480,,,,,,apache01,OSLinux-CPU_CPU_CPULoad,0.0
1614834480,,,,,,apache01,OSLinux-CPU_CPU_CPUCpuUtil,1.0555
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_NETWORK_ens160_NETInErr,0.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_NETWORK_NETWORK_TotalTcpConnNum,516.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_NETWORK_NETWORK_TCP-FIN-WAIT,0.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_MEMORY_MEMORY_UserMem,5425.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_MEMORY_MEMORY_NoCacheMemPerc,42.406000000000006
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_MEMORY_MEMORY_MEMUsedMemPerc,69.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_MEMORY_MEMORY_MEMFreeMem,2363.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_MEMORY_MEMORY_CacheMem,2122.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_FILESYSTEM_-tomcat_FSUsedSpace,15902.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_FILESYSTEM_-tomcat_FSAvailableSpace,31661.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_FILESYSTEM_-tmp_FSUsedSpace,47.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_FILESYSTEM_-tmp_FSAvailableSpace,4656.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_FILESYSTEM_-home_FSUsedSpace,268.0
1614834480,,,,,,apache01,OSLinux-CPU_CPU-0_SingleCpuUtil,0.3159
1614834480,,,,,,apache01,OSLinux-CPU_CPU-1_SingleCpuUtil,0.465
1614834480,,,,,,apache01,OSLinux-CPU_CPU-2_SingleCpuUtil,0.3659
1614834480,,,,,,apache01,OSLinux-CPU_CPU-3_SingleCpuUtil,0.6807
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_NETWORK_ens160_NETPacketsIn,390.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_NETWORK_ens160_NETOutErr,0.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_NETWORK_ens160_NETKBTotalPerSec,112896.0
1614834480,,,,,,apache01,OSLinux-OSLinux_ZABBIX_Host_Uptime,6032817.0
1614834480,,,,,,apache01,OSLinux-OSLinux_SWAP_SWAP_So,0.0
1614834480,,,,,,apache01,OSLinux-OSLinux_SWAP_SWAP_Si,0.0
1614834480,,,,,,apache01,OSLinux-OSLinux_SWAP_SWAP_SWPTotSwapUsedPercent,0.0
1614834480,,,,,,apache01,OSLinux-OSLinux_PROCESS_zabbix-zabbix_agentd_PROCPPCPUPerc,0.5
1614834480,,,,,,Tomcat02,"Tomcat-Threads_7441-""http-nio-8003""_MaxThreadsThreadInfo",500.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_FILESYSTEM_-home_FSAvailableSpace,9218.0
1614834480,,,,,,apache01,OSLinux-OSLinux_PROCESS_apache_10001_PROCPPCount,7.0
1614834480,,,,,,apache01,OSLinux-OSLinux_PROCESS_PROCESS_PROCNoZombies,0.0
1614834480,,,,,,apache01,OSLinux-OSLinux_NETWORK_NETWORK_TotalTcpConnNum,99.0
1614834480,,,,,,apache01,OSLinux-OSLinux_NETWORK_NETWORK_TCP-FIN-WAIT,0.0
1614834480,,,,,,apache01,OSLinux-OSLinux_NETWORK_NETWORK_TCP-CLOSE-WAIT,0.0
1614834480,,,,,,apache01,OSLinux-OSLinux_MEMORY_MEMORY_NoCacheMemPerc,90.7443
1614834480,,,,,,apache01,OSLinux-OSLinux_MEMORY_MEMORY_MEMUsedMemPerc,96.0
1614834480,,,,,,apache01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKPercentBusy,0.0
1614834480,,,,,,apache01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKBps,0.0
1614834480,,,,,,apache01,OSLinux-OSLinux_FILE_-tmp-zabbix_agentd.log_FileSizeMB,1.0218
1614834480,,,,,,apache01,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMemPerc,0.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_FILESYSTEM_-cmbc_admin_FSUsedSpace,15.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_FILESYSTEM_-cmbc_admin_FSAvailableSpace,3730.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_FILESYSTEM_-boot_FSUsedSpace,140.0
1614834480,,,,,,Tomcat02,OSLinux-OSLinux_ZABBIX_Host_Uptime,6033061.0
1614834480,,,,,,Tomcat02,Tomcat-MEMORY_7441-MEMORY_JVMFreeMemory,2710204136.0
1614834480,,,,,,Tomcat02,"Tomcat-Requests_7441-""http-nio-8003""_ErrorCountRequestInfo",2.0
1614834480,,,,,,Tomcat02,"Tomcat-Requests_7441-""http-nio-8003""_MaxTimeRequestInfo",56516.0
1614834480,,,,,,Tomcat02,"Tomcat-Requests_7441-""http-nio-8003""_ProcessingTimeRequestInfo",43707717.0
1614834480,,,,,,Tomcat02,"Tomcat-Requests_7441-""http-nio-8003""_RequestCountRequestInfo",35390.0
1614834480,,,,,,Tomcat02,Tomcat-Sessions_7441--_SESSIONActiveCounter,0.0
1614834480,,,,,,Tomcat02,Tomcat-Sessions_7441--_SESSIONKeepaliveCounter,0.0
1614834480,,,,,,Tomcat02,Tomcat-Sessions_7441--_SESSIONRejectedSessions,0.0
1614834480,,,,,,Tomcat02,OSLinux-OSLinux_SWAP_SWAP_So,0.0
1614834480,,,,,,Tomcat02,Tomcat-Sessions_7441--UOCP_SESSIONActiveCounter,0.0
1614834480,,,,,,Tomcat02,Tomcat-Sessions_7441--UOCP_SESSIONRejectedSessions,0.0
1614834480,,,,,,Tomcat02,Tomcat-Sessions_7441--log.Home_IS_UNDEFINED_SESSIONActiveCounter,0.0
1614834480,,,,,,Tomcat02,Tomcat-Sessions_7441--log.Home_IS_UNDEFINED_SESSIONKeepaliveCounter,0.0
1614834480,,,,,,Tomcat02,Tomcat-Sessions_7441--log.Home_IS_UNDEFINED_SESSIONRejectedSessions,0.0
1614834480,,,,,,Tomcat02,Tomcat-Sessions_7441--logHome_IS_UNDEFINED_SESSIONActiveCounter,0.0
1614834480,,,,,,Tomcat02,Tomcat-Sessions_7441--logHome_IS_UNDEFINED_SESSIONKeepaliveCounter,0.0
1614834480,,,,,,Tomcat02,Tomcat-Sessions_7441--logHome_IS_UNDEFINED_SESSIONRejectedSessions,0.0
1614834480,,,,,,Tomcat02,"Tomcat-Threads_7441-""http-nio-8003""_CurrentThreadCountThreadInfo",100.0
1614834480,,,,,,Tomcat02,"Tomcat-Threads_7441-""http-nio-8003""_CurrentThreadsBusyThreadInfo",1.0
1614834480,,,,,,Tomcat02,Tomcat-Sessions_7441--UOCP_SESSIONKeepaliveCounter,0.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_NETWORK_ens160_NETPacketsOut,437.0
1614834480,,,,,,Tomcat02,OSLinux-OSLinux_SWAP_SWAP_Si,0.0
1614834480,,,,,,Tomcat02,OSLinux-OSLinux_PROCESS_zabbix_PROCPPCount,3.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_FILESYSTEM_-boot_FSAvailableSpace,768.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_FILESYSTEM_-_FSUsedSpace,4359.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_FILESYSTEM_-_FSAvailableSpace,9911.0
1614834480,,,,,,Tomcat03,OSLinux-CPU_CPU_CPUCpuUtil,26.1343
1614834480,,,,,,dockerB1,Container-DOCKER_CONTAINER_89f0c1e5346c--bcou-trace-st-uat-statefulset-0--bcou--UATWKR04_CpuPercent,0.39
1614834480,,,,,,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,26.3729
1614834480,,,,,,Tomcat02,OSLinux-CPU_CPU_CPULoad,1.07
1614834480,,,,,,Tomcat02,OSLinux-CPU_CPU_CPUSysTime,0.5363
1614834480,,,,,,Tomcat02,OSLinux-CPU_CPU_CPUUserTime,25.5082
1614834480,,,,,,Tomcat02,OSLinux-OSLinux_PROCESS_zabbix-zabbix_agentd_PROCPPCPUPerc,0.3
1614834480,,,,,,Tomcat02,OSLinux-CPU_CPU_CPUWio,0.0208
1614834480,,,,,,Tomcat02,OSLinux-OSLinux_FILE_-tmp-zabbix_agentd.log_FileSizeMB,0.021
1614834480,,,,,,Tomcat02,OSLinux-OSLinux_MEMORY_MEMORY_CacheMem,1404.0
1614834480,,,,,,Tomcat02,OSLinux-OSLinux_MEMORY_MEMORY_MEMFreeMem,3174.0
1614834480,,,,,,Tomcat02,OSLinux-OSLinux_MEMORY_MEMORY_UserMem,4615.0
1614834480,,,,,,Tomcat02,OSLinux-OSLinux_NETWORK_NETWORK_TCP-CLOSE-WAIT,0.0
1614834480,,,,,,Tomcat02,OSLinux-OSLinux_NETWORK_NETWORK_TCP-FIN-WAIT,0.0
1614834480,,,,,,Tomcat02,OSLinux-OSLinux_NETWORK_ens160_NETOutErrPrcc,0.0
1614834480,,,,,,Tomcat02,OSLinux-OSLinux_PROCESS_PROCESS_PROCNoZombies,1.0
1614834480,,,,,,Tomcat02,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMem,58.0
1614834480,,,,,,Tomcat02,OSLinux-CPU_CPU_CPUidleutil,73.6271
1614834480,,,,,,MG01,OSLinux-OSLinux_ZABBIX_Host_Uptime,6033837.0
1614834480,,,,,,apache01,OSLinux-OSLinux_PROCESS_zabbix_PROCPPCount,4.0
1614834480,,,,,,MG01,OSLinux-OSLinux_SWAP_SWAP_Si,0.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_SWAP_SWAP_Si,0.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_SWAP_SWAP_So,0.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_ZABBIX_Host_Uptime,6033053.0
1614834480,,,,,,Tomcat03,"Tomcat-Requests_7441-""http-nio-8003""_ErrorCountRequestInfo",0.0
1614834480,,,,,,Tomcat03,"Tomcat-Requests_7441-""http-nio-8003""_MaxTimeRequestInfo",55607.0
1614834480,,,,,,Tomcat03,"Tomcat-Requests_7441-""http-nio-8003""_ProcessingTimeRequestInfo",43033164.0
1614834480,,,,,,Tomcat03,"Tomcat-Requests_7441-""http-nio-8003""_RequestCountRequestInfo",34955.0
1614834480,,,,,,Tomcat03,Tomcat-Sessions_7441--_SESSIONActiveCounter,0.0
1614834480,,,,,,Tomcat03,Tomcat-Sessions_7441--_SESSIONKeepaliveCounter,0.0
1614834480,,,,,,Tomcat03,Tomcat-Sessions_7441--_SESSIONRejectedSessions,0.0
1614834480,,,,,,Tomcat03,Tomcat-Sessions_7441--UOCP_SESSIONKeepaliveCounter,0.0
1614834480,,,,,,Tomcat03,Tomcat-Sessions_7441--UOCP_SESSIONRejectedSessions,0.0
1614834480,,,,,,Tomcat03,Tomcat-Sessions_7441--log.Home_IS_UNDEFINED_SESSIONActiveCounter,0.0
1614834480,,,,,,Tomcat03,Tomcat-Sessions_7441--log.Home_IS_UNDEFINED_SESSIONRejectedSessions,0.0
1614834480,,,,,,Tomcat03,Tomcat-Sessions_7441--logHome_IS_UNDEFINED_SESSIONActiveCounter,0.0
1614834480,,,,,,Tomcat03,Tomcat-Sessions_7441--logHome_IS_UNDEFINED_SESSIONKeepaliveCounter,0.0
1614834480,,,,,,Tomcat03,Tomcat-Sessions_7441--logHome_IS_UNDEFINED_SESSIONRejectedSessions,0.0
1614834480,,,,,,Tomcat03,"Tomcat-Threads_7441-""http-nio-8003""_CurrentThreadCountThreadInfo",100.0
1614834480,,,,,,Tomcat03,"Tomcat-Threads_7441-""http-nio-8003""_CurrentThreadsBusyThreadInfo",2.0
1614834480,,,,,,Tomcat03,"Tomcat-Threads_7441-""http-nio-8003""_MaxThreadsThreadInfo",500.0
1614834480,,,,,,MG01,OSLinux-OSLinux_SWAP_SWAP_So,0.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_SWAP_SWAP_SWPTotSwapUsedPercent,0.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_PROCESS_zabbix_PROCPPCount,3.0
1614834480,,,,,,Tomcat03,Tomcat-Sessions_7441--log.Home_IS_UNDEFINED_SESSIONKeepaliveCounter,0.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMem,58.0
1614834480,,,,,,MG01,OSLinux-OSLinux_SWAP_SWAP_SWPTotSwapUsedPercent,0.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMemPerc,0.0
1614834480,,,,,,MG01,OSLinux-OSLinux_PROCESS_zabbix_PROCPPCount,3.0
1614834480,,,,,,MG01,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMemPerc,0.0
1614834480,,,,,,MG01,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMem,58.0
1614834480,,,,,,MG01,OSLinux-OSLinux_PROCESS_PROCESS_PROCNoZombies,2.0
1614834480,,,,,,MG01,OSLinux-OSLinux_NETWORK_NETWORK_TCP-CLOSE-WAIT,0.0
1614834480,,,,,,MG01,OSLinux-OSLinux_MEMORY_MEMORY_UserMem,7667.0
1614834480,,,,,,MG01,OSLinux-OSLinux_MEMORY_MEMORY_MEMFreeMem,122.0
1614834480,,,,,,MG01,OSLinux-OSLinux_MEMORY_MEMORY_CacheMem,4026.0
1614834480,,,,,,MG01,OSLinux-OSLinux_FILE_-tmp-zabbix_agentd.log_FileSizeMB,0.0227
1614834480,,,,,,MG01,OSLinux-OSLinux_NETWORK_NETWORK_TCP-FIN-WAIT,0.0
1614834480,,,,,,MG01,OSLinux-CPU_CPU-3_SingleCpuUtil,1.098
1614834480,,,,,,MG01,OSLinux-CPU_CPU-2_SingleCpuUtil,2.5274
1614834480,,,,,,MG01,OSLinux-CPU_CPU-1_SingleCpuUtil,1.9634
1614834480,,,,,,MG01,OSLinux-CPU_CPU-0_SingleCpuUtil,100.0
1614834480,,,,,,MG01,OSLinux-CPU_CPU_CPUCpuUtil,26.4222
1614834480,,,,,,MG01,JVM-Threads_7779_JVM_ThreadCount_Threads,77.0
1614834480,,,,,,MG01,JVM-Operating System_7779_JVM_JVM_CPULoad,0.7743
1614834480,,,,,,MG01,JVM-Memory_7779_JVM_Memory_NoHeapMemoryUsed,506095600.0
1614834480,,,,,,Tomcat03,OSLinux-OSLinux_PROCESS_PROCESS_PROCNoZombies,1.0
1614834480,,,,,,MG01,JVM-Memory_7779_JVM_Memory_HeapMemoryUsed,775612760.0
1614834540,,,,,,Tomcat01,OSLinux-OSLinux_NETWORK_ens160_NETInErrPrc,0.0
1614834540,,,,,,Tomcat01,OSLinux-OSLinux_NETWORK_NETWORK_TCP-FIN-WAIT,0.0
1614834540,,,,,,Redis02,redis-Redis_6379_Redis  (total_commands_processed),3523915780.0
1614834540,,,,,,Redis02,redis-Redis_6379_Redis  (rejected_connections),0.0
1614834540,,,,,,Redis02,redis-Redis_6379_Redis  (redis_git_dirty),0.0
1614834540,,,,,,Redis02,redis-Redis_6379_Redis  (rdb_changes_since_last_save),787006569.0
1614834540,,,,,,Redis02,redis-Redis_6379_Redis  (mem_fragmentation_ratio),0.82
1614834540,,,,,,Redis02,redis-Redis_6379_Redis  (pubsub_channels),0.0
1614834540,,,,,,Redis02,redis-Redis_6379_Redis  (latest_fork_usec),0.0
1614834540,,,,,,Redis02,redis-Redis_6379_Redis  (maxmemory),4294967296.0
1614834540,,,,,,Redis02,redis-Redis_6379_Redis  (lru_clock),4221805.0
1614834540,,,,,,Tomcat01,OSLinux-OSLinux_NETWORK_ens160_NETOutErrPrcc,0.0
1614834540,,,,,,Redis02,redis-Redis_6379_Redis  (loading),0.0
1614834540,,,,,,Redis02,redis-Redis_6379_Redis  (rdb_bgsave_in_progress),0.0
1614834540,,,,,,Tomcat01,OSLinux-OSLinux_PROCESS_PROCESS_PROCNoZombies,1.0
1614834540,,,,,,Tomcat01,Tomcat-Sessions_7441--UOCP_SESSIONActiveCounter,0.0
1614834540,,,,,,Tomcat01,OSLinux-OSLinux_PROCESS_zabbix_PROCPPCount,3.0
1614834540,,,,,,Redis02,redis-Redis_6379_Redis  (used_cpu_sys_children),0.0
1614834540,,,,,,Redis02,redis-Redis_6379_Redis  (keyspace_misses),20074.0
1614834540,,,,,,Redis02,redis-Redis_6379_Redis  (used_cpu_sys),42849.25
1614834540,,,,,,Redis02,redis-Redis_6379_Redis  (uptime_in_seconds),4469547.0
1614834540,,,,,,Redis02,redis-Redis_6379_Redis  (total_connections_received),70907064.0
1614834540,,,,,,Tomcat01,Tomcat-Sessions_7441--UOCP_SESSIONKeepaliveCounter,0.0
1614834540,,,,,,Tomcat01,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMem,58.0
1614834540,,,,,,Tomcat01,Tomcat-Sessions_7441--_SESSIONRejectedSessions,0.0
1614834540,,,,,,Tomcat01,Tomcat-Sessions_7441--_SESSIONActiveCounter,0.0
1614834540,,,,,,Tomcat01,"Tomcat-Requests_7441-""http-nio-8003""_RequestCountRequestInfo",35346.0
1614834540,,,,,,Tomcat01,"Tomcat-Requests_7441-""http-nio-8003""_ProcessingTimeRequestInfo",43423071.0
1614834540,,,,,,Tomcat01,"Tomcat-Requests_7441-""http-nio-8003""_MaxTimeRequestInfo",51438.0
1614834540,,,,,,Tomcat01,"Tomcat-Requests_7441-""http-nio-8003""_ErrorCountRequestInfo",0.0
1614834540,,,,,,Tomcat01,OSLinux-OSLinux_ZABBIX_Host_Uptime,6033228.0
1614834540,,,,,,Tomcat01,Tomcat-Sessions_7441--_SESSIONKeepaliveCounter,0.0
1614834540,,,,,,Redis02,redis-Redis_6379_Redis  (keyspace_hits),2534079837.0
1614834540,,,,,,Tomcat01,OSLinux-OSLinux_MEMORY_MEMORY_UserMem,4432.0
1614834540,,,,,,Redis02,redis-Redis_6379_Redis  (expired_keys),1.0
1614834540,,,,,,Tomcat01,OSLinux-OSLinux_MEMORY_MEMORY_CacheMem,1266.0
1614834540,,,,,,Tomcat01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKTps,1.0
1614834540,,,,,,Tomcat01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKReadWrite,88.0
1614834540,,,,,,Tomcat01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKTps,0.0
1614834540,,,,,,Tomcat01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKReadWrite,8.0
1614834540,,,,,,Redis02,OSLinux-OSLinux_MEMORY_MEMORY_MEMUsedMemPerc,23.0
1614834540,,,,,,Redis02,OSLinux-OSLinux_MEMORY_MEMORY_NoCacheMemPerc,10.563
1614834540,,,,,,Tomcat01,OSLinux-OSLinux_MEMORY_MEMORY_MEMFreeMem,3357.0
1614834540,,,,,,Tomcat01,OSLinux-OSLinux_MEMORY_MEMORY_MEMUsedMemPerc,56.0
1614834540,,,,,,Tomcat01,OSLinux-OSLinux_MEMORY_MEMORY_NoCacheMemPerc,40.6471
1614834540,,,,,,Tomcat01,OSLinux-OSLinux_NETWORK_NETWORK_TCP-CLOSE-WAIT,0.0
